model,model_key,layer,iteration_type,iteration,loss,js_divergence,total_variation_distance,negative_log_likelihood,target_support_probability,mode_coverage,entropy,grad_norm,step_time_s,epoch_time_s
MZI,MZI,2,step,148,0.3833814047079603,0.0706479128745521,0.1791176847831883,2.025184050628325,0.8454021402208906,6.0,2.0111545299575035,0.017936351506904265,0.031365394592285156,
MZI,MZI,2,step,149,0.3833885963813307,0.07062265036837542,0.17944672260549008,2.0252907325512055,0.84569747211629,6.0,2.010792696584925,0.006276173011453997,0.03065180778503418,
MZI,MZI,2,step,150,0.38337541580645623,0.07060993132792051,0.17949052988031597,2.0252730532301326,0.8457688458749482,6.0,2.0104920951591767,0.010246970377809606,0.0361788272857666,
MZI,MZI,3,step,1,1.6423272778568867,0.4541327632208164,0.8308012097811788,7.644363027646741,0.9008207950147209,5.0,0.4736777821968509,7.5063012754059395,0.08611369132995605,
MZI,MZI,3,step,2,1.3961889697711825,0.44457737288988575,0.8228613002747126,6.069790212450407,0.8099065604478184,6.0,0.8296635886402994,1.877347388041453,0.0960235595703125,
MZI,MZI,3,step,3,1.215458439432324,0.4243616492380395,0.8042203108747898,5.005905164336967,0.7025494312122275,6.0,1.229810013603699,1.2168048034834151,0.11925721168518066,
MZI,MZI,3,step,4,1.0733572723550622,0.3965184384488329,0.7722952470970427,4.254827143675849,0.5991460222660949,6.0,1.6232603560230165,0.9487356057108451,0.1384587287902832,
MZI,MZI,3,step,5,0.9589506019046966,0.36618522118718816,0.7277316126780489,3.709192000557373,0.512676893467281,6.0,1.9818680796256856,0.7813429369212203,0.13984251022338867,
MZI,MZI,3,step,6,0.8687930336374283,0.33804139132683675,0.6745820559397722,3.313483596757353,0.44901677176805266,6.0,2.2866877258173757,0.6389843005214941,0.06868696212768555,
MZI,MZI,3,step,7,0.8030712372212976,0.3156709047112338,0.6202334813678956,3.0425910562777934,0.40855717998954943,6.0,2.519457644121813,0.5005731546618116,0.054352521896362305,
MZI,MZI,3,step,8,0.7634532474492127,0.3009050745542769,0.6131719952119037,2.8792638208956043,0.3868280047880963,6.0,2.6699268739046356,0.36448390245730283,0.05739283561706543,
MZI,MZI,3,step,9,0.7458816800201008,0.29390402330404225,0.6219994713988368,2.8058512209741115,0.3780005286011632,6.0,2.7399768827653856,0.22108153979854744,0.05801749229431152,
MZI,MZI,3,step,10,0.7445643956636717,0.2933411272605736,0.622427266270033,2.8006793672639763,0.37757273372996697,6.0,2.7444940002380904,0.13119497029396404,0.05168962478637695,
MZI,MZI,3,step,11,0.7536134721109975,0.2969071159238022,0.6173107489478686,2.838938791598679,0.3826892510521314,6.0,2.7066869335914974,0.1216574787594283,0.04891467094421387,
MZI,MZI,3,step,12,0.76653751609204,0.3019506787853953,0.6091270501750516,2.894203231985948,0.39087294982494836,6.0,2.6523905378511032,0.1783750708912079,0.059186697006225586,
MZI,MZI,3,step,13,0.7776568262847545,0.3061941098563573,0.6019686551704324,2.942428557799171,0.399341287921242,6.0,2.6039168527370533,0.23792319493686315,0.0736548900604248,
MZI,MZI,3,step,14,0.7830391147922409,0.3079158217079748,0.6112573732516506,2.963736162811223,0.4048652995457157,6.0,2.5790070952130018,0.3042527332689357,0.09222579002380371,
MZI,MZI,3,step,15,0.7791197764312171,0.3063703488208711,0.6100181012916581,2.9483234836384202,0.4045277671224626,6.0,2.5875041106221257,0.3259369783486801,0.09354472160339355,
MZI,MZI,3,step,16,0.7683263238427556,0.30246374879884286,0.6024994235666445,2.9049173591038695,0.39750057643335546,6.0,2.6245857449571393,0.32173838321352105,0.1061556339263916,
MZI,MZI,3,step,17,0.7583090012442183,0.2987055403605854,0.6128187138099757,2.8597501679542274,0.38718128619002423,6.0,2.6680340131089872,0.27693292399678565,0.10055398941040039,
MZI,MZI,3,step,18,0.7516508185286604,0.2961242663655855,0.6191054203297612,2.8304752076439126,0.3808945796702388,6.0,2.6985883130783974,0.26133698266285654,0.0843358039855957,
MZI,MZI,3,step,19,0.7463090065186017,0.2932923125267033,0.616721677002962,2.814537400945002,0.383278322997038,6.0,2.7142540671441187,0.24758170798549958,0.08710598945617676,
MZI,MZI,3,step,20,0.7435702056102015,0.2914563122637631,0.6121538483282392,2.81004133953351,0.3878461516717608,6.0,2.717214874642022,0.20902773383781026,0.14237570762634277,
MZI,MZI,3,step,21,0.7438454519117642,0.2917338097947492,0.6126227049994148,2.8098700457802948,0.38737729500058504,6.0,2.7150292250467354,0.16944263520364114,0.10765290260314941,
MZI,MZI,3,step,22,0.7459883923620328,0.2933816986121683,0.6166085060476749,2.8118417896498724,0.38339149395232497,6.0,2.708934775324737,0.1744569452342149,0.11288285255432129,
MZI,MZI,3,step,23,0.745604860367217,0.2934200848521846,0.6178956843596384,2.808599941980337,0.3821043156403616,6.0,2.707857874566712,0.21231010495319041,0.0903172492980957,
MZI,MZI,3,step,24,0.7398936370553426,0.2903037460536192,0.6148455376578148,2.7923174274588844,0.3851544623421852,6.0,2.7211550825710225,0.22791974743343812,0.07146906852722168,
MZI,MZI,3,step,25,0.7322386276313723,0.2861746270653901,0.6112988937742462,2.7699937058484663,0.3887011062257538,6.0,2.7413406345463502,0.19843287294344902,0.08901786804199219,
MZI,MZI,3,step,26,0.726371455270331,0.2831623028552286,0.6098631327044555,2.7514399718658646,0.39013686729554453,6.0,2.7569541679693748,0.14275938458467302,0.06482744216918945,
MZI,MZI,3,step,27,0.7228577601151045,0.2813582869192694,0.6090241474330735,2.7403217721612094,0.39097585256692646,6.0,2.7628666273875533,0.09664008442817908,0.06324315071105957,
MZI,MZI,3,step,28,0.7207598464042966,0.2799935095205038,0.6061946300649481,2.736377369203637,0.3938053699350518,6.0,2.759060531579271,0.08373957038500614,0.06292247772216797,
MZI,MZI,3,step,29,0.7195965344702057,0.27877754914068575,0.6009370876113282,2.738480872993023,0.3990629123886717,6.0,2.7473272961736583,0.08595334977088977,0.05168342590332031,
MZI,MZI,3,step,30,0.719117923848451,0.2777575952520601,0.5947962414970152,2.744136776810268,0.40520375850298485,6.0,2.7311158407109137,0.09051704014031096,0.05444836616516113,
MZI,MZI,3,step,31,0.7183004826996543,0.2765785546405385,0.589128039276902,2.7484368406351374,0.410871960723098,6.0,2.715851613952554,0.10590819321779184,0.06527900695800781,
MZI,MZI,3,step,32,0.7157894253173829,0.27461490144367096,0.5840310353771734,2.7464864806990215,0.4159689646228267,6.0,2.706135907024139,0.12650023909129032,0.05538606643676758,
MZI,MZI,3,step,33,0.7113743518387701,0.2717943945430433,0.5791519414809422,2.7374824014778643,0.4208480585190578,6.0,2.701964030354628,0.1347297122352787,0.05987119674682617,
MZI,MZI,3,step,34,0.7066009411387743,0.2689194686975058,0.5744234974182107,2.7264019838023863,0.4255765025817893,6.0,2.697923212620463,0.12125586303183872,0.056609153747558594,
MZI,MZI,3,step,35,0.7033003447723476,0.26683802509314974,0.569582785768653,2.7198878692717683,0.43041721423134705,6.0,2.687806629998018,0.09385214255199936,0.044278621673583984,
MZI,MZI,3,step,36,0.7015869796412004,0.26541678083006365,0.5637400288334857,2.719887982463083,0.43625997116651427,6.0,2.6703167764294546,0.07733374206961646,0.055242061614990234,
MZI,MZI,3,step,37,0.7003902580076398,0.2639871511348362,0.556500057935952,2.723854026506707,0.44349994206404797,6.0,2.6485042705980204,0.07979993536368879,0.05587434768676758,
MZI,MZI,3,step,38,0.6992696607833487,0.262433855948479,0.5490303861050361,2.729228570197453,0.4509696138949639,6.0,2.626482122615631,0.08015577403096609,0.060349464416503906,
MZI,MZI,3,step,39,0.6978757399374664,0.26083000262131484,0.542878072513467,2.7326788912698556,0.4571219274865331,6.0,2.6104303254343693,0.08096458079332391,0.05330252647399902,
MZI,MZI,3,step,40,0.6952598043700512,0.2588261808800346,0.5380953176669621,2.7301923840444564,0.46190468233303794,6.0,2.605671997770425,0.08886051357758963,0.07678675651550293,
MZI,MZI,3,step,41,0.691145482027519,0.2561614791816568,0.5331584611933485,2.722173865241298,0.46684153880665147,6.0,2.609299883390441,0.08792272477220077,0.0523226261138916,
MZI,MZI,3,step,42,0.6856215538122836,0.25257781125581935,0.5253142170762266,2.7118535446843532,0.4746857829237734,6.0,2.611447486615057,0.08426121418223109,0.047677040100097656,
MZI,MZI,3,step,43,0.6777796481467845,0.24710180193539474,0.5102251718665065,2.7011105841204293,0.48977482813349354,6.0,2.6018143873321575,0.10044243953262959,0.0575709342956543,
MZI,MZI,3,step,44,0.66688554115148,0.23854778636974378,0.483313133223211,2.6944806541371715,0.516686866776789,6.0,2.5717123991316946,0.12545214664608212,0.06638813018798828,
MZI,MZI,3,step,45,0.6553037450607885,0.2269925180222237,0.44353376571609726,2.7075635916850658,0.5564662342839027,6.0,2.512294388738666,0.14247825421652854,0.05262136459350586,
MZI,MZI,3,step,46,0.6489000333193479,0.21483581109876032,0.400193971654603,2.760363490919049,0.6010610194232394,6.0,2.4269445736439765,0.15567684366473275,0.05194425582885742,
MZI,MZI,3,step,47,0.6466397474339679,0.20669950751521837,0.3885004790796802,2.803434773098437,0.6307936013278124,6.0,2.372326963326035,0.2044162698345587,0.0619044303894043,
MZI,MZI,3,step,48,0.640831891390512,0.20500427430182877,0.3919967073887203,2.7748518781283154,0.6386096931593556,6.0,2.3789124209824415,0.2417638287341173,0.04580044746398926,
MZI,MZI,3,step,49,0.6359852441023667,0.20776525112141725,0.4084471776734161,2.7186508939818577,0.6309662968010918,6.0,2.4151038348673124,0.20231107749400293,0.047246694564819336,
MZI,MZI,3,step,50,0.633713074001728,0.2113234855202985,0.42046889192996834,2.675774292566208,0.6159250434968968,6.0,2.4532653879523947,0.1779900479477624,0.051575660705566406,
MZI,MZI,3,step,51,0.6315096048067318,0.21256740245644667,0.4233546141148885,2.6518298109636054,0.6041494331864721,6.0,2.4771601292050076,0.18265553644041604,0.056379079818725586,
MZI,MZI,3,step,52,0.626326017371797,0.20987463638715814,0.4143308722075406,2.6382322491617463,0.6059298031278868,6.0,2.476344858729731,0.1866294955611068,0.06400942802429199,
MZI,MZI,3,step,53,0.6177298329469054,0.20353836947638648,0.39274063704388706,2.630362877455497,0.6238581842129676,6.0,2.4476410061950045,0.18251880877345078,0.06766057014465332,
MZI,MZI,3,step,54,0.6079447527514965,0.1948553589669858,0.3638527595975463,2.6326450386975555,0.6546619724167114,6.0,2.3890553970850004,0.16039305289849842,0.0655980110168457,
MZI,MZI,3,step,55,0.598771074679628,0.18526894585896325,0.3479183663925629,2.6407080700069105,0.6883113534148079,6.0,2.3120994722905843,0.14305894232512853,0.0501558780670166,
MZI,MZI,3,step,56,0.5871768311533542,0.1772544967516351,0.34929405797247043,2.616384210020637,0.7055771676502776,6.0,2.254838549048531,0.17322823440525598,0.06012916564941406,
MZI,MZI,3,step,57,0.5766569634763978,0.17487773556934225,0.3693948900766051,2.5553965560215026,0.6937466139380559,6.0,2.2377497762279934,0.17350475658808592,0.06670856475830078,
MZI,MZI,3,step,58,0.5782982157207863,0.1813748610215074,0.3967331486203375,2.513911315121747,0.6580003388204526,6.0,2.272227665331921,0.16098320838983277,0.05068612098693848,
MZI,MZI,3,step,59,0.5738386853694041,0.18190636952879186,0.39362551502532794,2.4816736005956384,0.6435426394657912,6.0,2.3387316290835143,0.3018680916236977,0.06787300109863281,
MZI,MZI,3,step,60,0.5600644563575352,0.17403506458638912,0.36906998598984264,2.4505059498110264,0.6599940579792067,6.0,2.376461565796417,0.35086685167526827,0.056511878967285156,
MZI,MZI,3,step,61,0.5519198596757947,0.16664501346589655,0.33213554238728005,2.457787127270228,0.6955215747145604,6.0,2.3353566064127325,0.2773004955928194,0.05190086364746094,
MZI,MZI,3,step,62,0.5509077594670501,0.161292990118501,0.33373752639005705,2.4861859535269746,0.7329042320424706,6.0,2.252056591648163,0.2391347754300626,0.04767632484436035,
MZI,MZI,3,step,63,0.5458557373477254,0.15541993279787178,0.3316616935551726,2.492351465813967,0.7625896157282199,6.0,2.177096037373997,0.29943530301985577,0.055977821350097656,
MZI,MZI,3,step,64,0.5321923009404664,0.14784019215066677,0.3286615545916234,2.452793540401457,0.7776518161631886,6.0,2.147787184564553,0.34046405023809073,0.050293922424316406,
MZI,MZI,3,step,65,0.5175628179233362,0.14375502805808332,0.3176831304814157,2.386157555607881,0.7591808007697878,6.0,2.20384942248496,0.3046044960446187,0.05756545066833496,
MZI,MZI,3,step,66,0.5183410250948457,0.14840632608045146,0.3446844113657733,2.3513365229740364,0.7187638396074848,6.0,2.296618169373197,0.1846374618537639,0.0553131103515625,
MZI,MZI,3,step,67,0.5113492114353743,0.14645655206586897,0.3388386294784236,2.319671519303894,0.7077043194846112,6.0,2.3473300391029257,0.3321175131506213,0.05077528953552246,
MZI,MZI,3,step,68,0.49709817243367616,0.13760071522411435,0.31375628546147494,2.2920642862432534,0.7306751152924365,6.0,2.3380826042600575,0.3331892818817336,0.0488743782043457,
MZI,MZI,3,step,69,0.4921854552136293,0.13268607693784162,0.3098373185330279,2.2933834156609083,0.7570855873937853,6.0,2.2868042208353314,0.22848479665017285,0.06944966316223145,
MZI,MZI,3,step,70,0.487319332091649,0.12896105731150606,0.31517523217856414,2.2839967544747655,0.7703905097288009,6.0,2.25671508722799,0.2751731514875931,0.0716240406036377,
MZI,MZI,3,step,71,0.4765375189959534,0.12369205826979347,0.30802064004603114,2.249629524825723,0.7714402015101837,6.0,2.264233491322975,0.2911418882391718,0.052083730697631836,
MZI,MZI,3,step,72,0.46741532734211144,0.12042143050033359,0.29078418138808343,2.2163645851491576,0.7594395280214223,6.0,2.3026426044037507,0.22577317139605668,0.05828523635864258,
MZI,MZI,3,step,73,0.4626482411852387,0.11904935231880998,0.29050694165146385,2.19382361189237,0.7438375405371606,6.0,2.347118066157995,0.21554875530849404,0.07555341720581055,
MZI,MZI,3,step,74,0.4532403520752196,0.1139608932358914,0.2768709656445262,2.169572737047346,0.74741988980515,6.0,2.3606184085831226,0.28635181279617594,0.06371188163757324,
MZI,MZI,3,step,75,0.4418330762777577,0.10641167068052383,0.26595515793077296,2.1474909846713017,0.7681729980015477,6.0,2.32964183204702,0.25870346569251956,0.06968069076538086,
MZI,MZI,3,step,76,0.4348736087088722,0.1012844182155607,0.252270214795171,2.139837865023687,0.7893448097806766,6.0,2.271021103464161,0.18368895095125398,0.051224470138549805,
MZI,MZI,3,step,77,0.4307426571532291,0.09814318289460924,0.23637940405014268,2.1385366937074184,0.8045182424573913,6.0,2.218111966388027,0.16477564401894412,0.05292558670043945,
MZI,MZI,3,step,78,0.42373478345253257,0.09373244822591734,0.22818524292327144,2.1239538205363444,0.8143080437557879,6.0,2.196987993494732,0.1966524587333067,0.05271148681640625,
MZI,MZI,3,step,79,0.4191516653018259,0.0913980751378475,0.22200484399476705,2.1110223197616005,0.814237493966217,6.0,2.2132017664849846,0.1439247713903212,0.054013729095458984,
MZI,MZI,3,step,80,0.41647247699248746,0.08994037059020132,0.2218700781674996,2.1029240166260745,0.81365466240733,6.0,2.221757266141035,0.16008783660929427,0.05617237091064453,
MZI,MZI,3,step,81,0.41308761118644416,0.08785024603588394,0.22010842317228957,2.094879626612972,0.8175235696042529,6.0,2.208502862077859,0.16916053581518942,0.05861186981201172,
MZI,MZI,3,step,82,0.4095926795473629,0.08578282961652549,0.21931718072058562,2.0856266059653876,0.8217936742875924,6.0,2.19255939661788,0.1493275244908686,0.06472444534301758,
MZI,MZI,3,step,83,0.4066537534377569,0.08395535454652807,0.22214313735181127,2.077274946824255,0.8259897046870148,6.0,2.1739150347793785,0.13527054939583025,0.05693817138671875,
MZI,MZI,3,step,84,0.40247143269646185,0.08131653923024029,0.21360031046006037,2.069832519621457,0.8340036728104144,6.0,2.143061761494117,0.14079271368575222,0.06184029579162598,
MZI,MZI,3,step,85,0.3985675055810891,0.07856791279249536,0.2083765863084104,2.0638717564878215,0.8431515263931411,6.0,2.107507226797722,0.1341146522322019,0.06018567085266113,
MZI,MZI,3,step,86,0.39715497208876804,0.07759039628883177,0.20517259446388503,2.062039640511614,0.8465137483274939,6.0,2.0883228968146113,0.08351125589974344,0.06901812553405762,
MZI,MZI,3,step,87,0.3949587149446781,0.07636432187978354,0.2045537312273429,2.0557780433568498,0.8471907052341912,6.0,2.0767498160282827,0.11718870073163276,0.05997800827026367,
MZI,MZI,3,step,88,0.3921412679470628,0.07484167327303769,0.20433831906662783,2.047217858137958,0.847112896089254,6.0,2.065587786906166,0.10671167148324827,0.06144285202026367,
MZI,MZI,3,step,89,0.39035119267915014,0.0739991742550546,0.20344970197661674,2.041196888835098,0.8454484140682923,6.0,2.0575528604329696,0.08148404786424238,0.0524904727935791,
MZI,MZI,3,step,90,0.389697881698389,0.07383773610237084,0.20362254526916984,2.0378601222170647,0.8422905760743117,6.0,2.057743802336085,0.06644151898136191,0.061826229095458984,
MZI,MZI,3,step,91,0.3882830480352013,0.0732208450766115,0.19973632357274124,2.033835911866352,0.8408621492420592,6.0,2.054463537797017,0.09652266178543481,0.06456637382507324,
MZI,MZI,3,step,92,0.3870133844562878,0.07265874970398929,0.1943410884706551,2.030917202191772,0.8404146864470197,6.0,2.047787952319201,0.08454620244942497,0.06788015365600586,
MZI,MZI,3,step,93,0.38644696075104845,0.07241368733849213,0.1914583592894427,2.029735702987228,0.8402457429469963,6.0,2.0430075319119005,0.06519718785852494,0.06064438819885254,
MZI,MZI,3,step,94,0.3853244011034591,0.07172058266511973,0.18906083640073235,2.0276718441220183,0.8420425203919246,6.0,2.03322136335086,0.08230466850790147,0.06022143363952637,
MZI,MZI,3,step,95,0.384579590529193,0.07123992682637392,0.1875445250414698,2.0264162496716374,0.8435333625633968,6.0,2.0258775354367176,0.05831473955788421,0.06573033332824707,
MZI,MZI,3,step,96,0.38439142432677553,0.07114887454635038,0.18638027313956954,2.0261569074896446,0.8436888923771528,6.0,2.0250268336611352,0.04539932323617742,0.05386805534362793,
MZI,MZI,3,step,97,0.38394094567014436,0.07092336263106,0.18465418303651654,2.0252324925817233,0.8438354253692749,6.0,2.02304724487459,0.059383545203604116,0.06592154502868652,
MZI,MZI,3,step,98,0.38346012315604927,0.07066269650989547,0.18308912348416156,2.0242864698129712,0.8442789676329205,6.0,2.0212396818357155,0.050347105496099415,0.06372737884521484,
MZI,MZI,3,step,99,0.38302883017000605,0.07034479152317774,0.18279238472879591,2.0236294627359235,0.8456482404477811,6.0,2.0179978417390836,0.049236235556152426,0.06646370887756348,
MZI,MZI,3,step,100,0.38292033926407837,0.07003974634021763,0.18700065493193344,2.023537067848427,0.8477843773033463,6.0,2.0147886752554065,0.04171879662086561,0.06707239151000977,
MZI,MZI,3,step,101,0.3825484610020202,0.0696295264988658,0.18908999744166266,2.0230962308738083,0.8501207789784805,6.0,2.011536512675381,0.0598730509551117,0.063873291015625,
MZI,MZI,3,step,102,0.38204115553054296,0.06922616366588312,0.18857939998211515,2.022573479103694,0.852151641071707,6.0,2.009166018284114,0.05688600134379354,0.07061314582824707,
MZI,MZI,3,step,103,0.3817901555658786,0.06892715985068007,0.18907141584949141,2.0227294994848264,0.854287731285857,6.0,2.007692527502867,0.03353113167017316,0.07534146308898926,
MZI,MZI,3,step,104,0.3814084563316971,0.0685485814900158,0.18833394513388818,2.022954517233246,0.8570399549441885,6.0,2.0044086064695428,0.04418537956988547,0.07506823539733887,
MZI,MZI,3,step,105,0.3810896667406459,0.06818717951549516,0.18828002517481596,2.0232565731094,0.8598487215837254,6.0,2.002141863767945,0.03633765612648837,0.07974076271057129,
MZI,MZI,3,step,106,0.38069248477535245,0.06777505712705775,0.18965928460826148,2.0228964227858777,0.8623313012093576,6.0,2.0026873826639666,0.04907105169879245,0.08069753646850586,
MZI,MZI,3,step,107,0.3804582487234863,0.06750035403216081,0.19136302154108042,2.02259829076181,0.8639330522042372,6.0,2.004222715078645,0.026610665813717856,0.05533552169799805,
MZI,MZI,3,step,108,0.38005057900558126,0.06719461943542694,0.19143510212009857,2.0218946964276627,0.8650560306952284,6.0,2.002370940886685,0.038564343313115174,0.0666811466217041,
MZI,MZI,3,step,109,0.3795534133594416,0.06689194594858294,0.19042700678502583,2.020934113810716,0.8657163404991652,6.0,1.9985310344766511,0.03439127487867555,0.06867551803588867,
MZI,MZI,3,step,110,0.3791119289940728,0.06664804869377976,0.1897513722782074,2.019842077909218,0.8658425952714186,6.0,1.9966471524766043,0.028496137419004166,0.0660088062286377,
MZI,MZI,3,step,111,0.3785935322637713,0.06636342403371986,0.18970681998368416,2.0182984482057815,0.8657399694047498,6.0,1.9967627598271922,0.035649714694823045,0.05646371841430664,
MZI,MZI,3,step,112,0.3780955708161855,0.06612631182092352,0.18921913998297865,2.0167220133074206,0.8652922930375315,6.0,1.9987809952240445,0.03112890819733618,0.05363202095031738,
MZI,MZI,3,step,113,0.3775359850182496,0.06590221797495541,0.18718118276924753,2.0151647193655458,0.8647025820854222,6.0,2.000035025813665,0.035865000647170055,0.05165743827819824,
MZI,MZI,3,step,114,0.3770028722483699,0.06571794409221067,0.18433364855719436,2.0137883048553302,0.8640422662467035,6.0,2.0000491428502407,0.030485140942699187,0.05154848098754883,
MZI,MZI,3,step,115,0.3765497435755772,0.06554725335541274,0.18258441259876726,2.0124884639348406,0.8634498853556933,6.0,2.000772689709601,0.02575498533653151,0.0564882755279541,
MZI,MZI,3,step,116,0.3760653703214353,0.06521558155414686,0.1850488688526899,2.0106489688310263,0.8635079434073071,6.0,2.0033091259822893,0.05418102923554554,0.048189401626586914,
MZI,MZI,3,step,117,0.3755812700528288,0.0649769816327252,0.18483249360198434,2.009084424933363,0.8630317552006241,6.0,2.0037742390324946,0.038178562479272565,0.05840945243835449,
MZI,MZI,3,step,118,0.37512031655805617,0.06483290555557164,0.1822395952198387,2.0078362082766175,0.862114671859149,6.0,2.003864543241255,0.034652010576514874,0.05212092399597168,
MZI,MZI,3,step,119,0.37473884337454066,0.06468366123448871,0.18059057644284038,2.0068376887860664,0.8617016184932694,6.0,2.005633680294907,0.03229688465627301,0.09000897407531738,
MZI,MZI,3,step,120,0.3743179457770932,0.06442824860330523,0.18054203096646665,2.005750637503098,0.8620500826633691,6.0,2.0087922288428635,0.038867061812547274,0.07279324531555176,
MZI,MZI,3,step,121,0.3739895279428333,0.06427051271187817,0.1795731590752745,2.004935715181276,0.8620040296211369,6.0,2.0126778135587564,0.030487141872358636,0.06364750862121582,
MZI,MZI,3,step,122,0.3736960283329689,0.06422129793285741,0.1767032014268401,2.0042638021917965,0.8612414690872862,6.0,2.014661322326459,0.033424367263205426,0.06779766082763672,
MZI,MZI,3,step,123,0.3734292420154025,0.06415603420128846,0.17450029226427022,2.003654621339337,0.8607437343655845,6.0,2.0153011508659326,0.030119428158945957,0.07567763328552246,
MZI,MZI,3,step,124,0.37311851232391013,0.06395835359970517,0.1747358884573491,2.002822428675583,0.8609965434362791,6.0,2.017309506943002,0.035945422375351165,0.07017254829406738,
MZI,MZI,3,step,125,0.37280558093201277,0.0637403057439249,0.17569875735429202,2.001868915469155,0.8612617483299385,6.0,2.0193292920930688,0.03318614237808562,0.07011055946350098,
MZI,MZI,3,step,126,0.372451253871251,0.06355119026980789,0.17556242322511734,2.0008129496012486,0.8611075761034857,6.0,2.019988155098198,0.03466329770653265,0.07193660736083984,
MZI,MZI,3,step,127,0.3721459535757129,0.06337967459625277,0.17546167868689042,1.9999546336341043,0.861112141945367,6.0,2.0206457767303383,0.026922390401597662,0.07013344764709473,
MZI,MZI,3,step,128,0.3717704907535969,0.06308916869387587,0.17640390444009485,1.9990741789181088,0.8620059669825458,6.0,2.0207871693353967,0.03341990263418706,0.09419631958007812,
MZI,MZI,3,step,129,0.3714618919307246,0.06283620092629685,0.17716958710506397,1.9984480776611646,0.8629872825938513,6.0,2.0211313249814915,0.025105490465334997,0.07350873947143555,
MZI,MZI,3,step,130,0.3710983725936635,0.06259530915237338,0.17676915422380676,1.9977640382006652,0.8636920631179644,6.0,2.0210398727586085,0.032170415580483,0.08283567428588867,
MZI,MZI,3,step,131,0.37077347585890347,0.06236130679463847,0.17661030255129812,1.9972110262446674,0.8645419694860735,6.0,2.0211971802917716,0.02529913104368214,0.06574511528015137,
MZI,MZI,3,step,132,0.3703912650723881,0.06202711813944127,0.17752835965675703,1.9965848596673934,0.8660906450453627,6.0,2.021043654562191,0.02971653823672365,0.0729830265045166,
MZI,MZI,3,step,133,0.37001276188852855,0.06170168893243451,0.17828070534806162,1.9959802512579399,0.86759612493335,6.0,2.0208412996461362,0.025795948449846496,0.06126666069030762,
MZI,MZI,3,step,134,0.36960901203750113,0.06140974497646275,0.17808605645556178,1.9952997615884018,0.8686566876628121,6.0,2.020459751875551,0.0287152186242776,0.06308555603027344,
MZI,MZI,3,step,135,0.3691991019467967,0.06109612550600502,0.17831817964304236,1.994580449724264,0.8698573433781468,6.0,2.0201603296016755,0.02673678409566258,0.07248353958129883,
MZI,MZI,3,step,136,0.36876898646710765,0.06072425971993492,0.17953259065794708,1.993787314761836,0.8714948416404164,6.0,2.02031280506205,0.028029637628269113,0.05879950523376465,
MZI,MZI,3,step,137,0.368323184854588,0.060383143354351146,0.18007128110708515,1.9929098496325508,0.872763180896783,6.0,2.0209246867307487,0.026557564220672108,0.06578826904296875,
MZI,MZI,3,step,138,0.3678396082911718,0.06010123510617753,0.17923616703299583,1.99184376555563,0.8732039687401375,6.0,2.0222104110926935,0.028059170259461058,0.052278757095336914,
MZI,MZI,3,step,139,0.3673428601126656,0.05981650182699408,0.17861099726984367,1.9906387228145288,0.8734979543048952,6.0,2.0245387020147776,0.025751918884141547,0.05449175834655762,
MZI,MZI,3,step,140,0.36681916418534066,0.0594855506408114,0.1788233249751712,1.9892829819718045,0.8740238589041125,6.0,2.027779628327988,0.027396044223041097,0.05190420150756836,
MZI,MZI,3,step,141,0.3663268472377729,0.059200415987710836,0.178832334182993,1.9878987636060825,0.8741232387296058,6.0,2.0316041107546496,0.024879867031419787,0.04976820945739746,
MZI,MZI,3,step,142,0.365953705451836,0.059135649937294275,0.17572690907953897,1.9868780670704318,0.8726856057059282,6.0,2.0356618426135706,0.04391469321656248,0.05016350746154785,
MZI,MZI,3,step,143,0.36530179648591277,0.0586651606866601,0.17700184784712916,1.9852436227126413,0.8739510675360211,6.0,2.038793074903702,0.05622539829958964,0.05632925033569336,
MZI,MZI,3,step,144,0.36498552537126366,0.05832535864867736,0.18070003600505335,1.9841677661488906,0.8751981529204343,6.0,2.042091423008875,0.028529597222997184,0.04903721809387207,
MZI,MZI,3,step,145,0.36442454733580487,0.05820865522737292,0.17464094998851507,1.9832256307267082,0.873971383018292,6.0,2.043597596695734,0.0743401354191208,0.057410478591918945,
MZI,MZI,3,step,146,0.3637550785833245,0.05770213666161951,0.1757551180074669,1.9817679068088778,0.8757015806521035,6.0,2.045360036602897,0.06168975847555692,0.06837344169616699,
MZI,MZI,3,step,147,0.3635458488370044,0.05727133566803036,0.18275472308187612,1.9809118467658684,0.878275507214852,6.0,2.0484449914089486,0.03755282915224835,0.05639028549194336,
MZI,MZI,3,step,148,0.36272104318658105,0.057013643948034945,0.17514440479254384,1.9796678599927926,0.8774371000284765,6.0,2.0494279194326195,0.09151734863920202,0.06631302833557129,
MZI,MZI,3,step,149,0.36218736617745456,0.05666015982385378,0.17483360422894928,1.9785701742810227,0.8783046926567908,6.0,2.051543053831166,0.04915940923065284,0.06412363052368164,
MZI,MZI,3,step,150,0.36175493893543675,0.05616233574026033,0.17990593154727982,1.9773153774520829,0.8808220078451728,6.0,2.0544530099492584,0.051738240651476676,0.0636439323425293,
Repeated CNOT,CNOT,1,step,1,0.9674777890404526,0.3772472277763926,0.6875612107542773,3.705683338175641,0.3969623916492483,6.0,1.87769657156039,0.941022152742325,0.024710416793823242,
